ATM_ID,Date,Year,Month,Month_Name,Day,Week_Number,Quarter,Day_of_Week,Day_of_Week_Encoded,Is_Weekend,Time_of_Day,Time_of_Day_Encoded,Total_Withdrawals,Total_Deposits,Withdrawal_Deposit_Ratio,Location_Type,Location_Type_Encoded,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Cash_Utilization_Rate,Weather_Condition,Weather_Condition_Encoded,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0012,2022-11-14,2022,11,November,14,46,4,Monday,1,0,Afternoon,2,78895,1289,61.15891472868217,Mall,3,0,0,121502,0.6493255310568463,Rainy,2,4,69178
ATM_0021,2022-09-17,2022,9,September,17,37,3,Saturday,6,1,Evening,3,47611,15064,3.160371722535679,Standalone,1,0,0,96409,0.4938388134010995,Cloudy,3,2,43054
ATM_0020,2023-10-31,2023,10,October,31,44,4,Tuesday,2,0,Evening,3,85160,14026,6.071148499322735,Standalone,1,0,0,99271,0.857845112418406,Snowy,4,5,84848
ATM_0010,2022-07-21,2022,7,July,21,29,3,Thursday,4,0,Morning,1,57651,7137,8.076632109834687,Mall,3,0,0,103326,0.5579470999835474,Rainy,2,1,53083
ATM_0046,2023-04-04,2023,4,April,4,14,2,Tuesday,2,0,Evening,3,68543,19313,3.548876462669566,Supermarket,2,0,0,87412,0.7841282189148068,Cloudy,3,5,38869
ATM_0040,2022-03-28,2022,3,March,28,13,1,Monday,1,0,Night,4,60528,16692,3.62595099742407,Gas Station,5,0,1,82073,0.7374808100007311,Cloudy,3,1,51465
ATM_0016,2023-11-12,2023,11,November,12,45,4,Sunday,7,1,Evening,3,42716,3294,12.963884673748103,Bank Branch,4,0,0,130559,0.3271752450980392,Clear,1,1,41664
ATM_0036,2023-07-06,2023,7,July,6,27,3,Thursday,4,0,Night,4,49314,7807,6.315829918032787,Bank Branch,4,0,0,105638,0.466816232641354,Cloudy,3,2,46381
ATM_0046,2022-01-13,2022,1,January,13,2,1,Thursday,4,0,Morning,1,73697,5510,13.372709127200146,Mall,3,0,0,99606,0.7398777194373889,Cloudy,3,1,59857
ATM_0003,2022-09-19,2022,9,September,19,38,3,Monday,1,0,Evening,3,47703,12086,3.9466368826011418,Bank Branch,4,0,0,110484,0.4317599674163914,Rainy,2,2,43890
ATM_0047,2023-07-13,2023,7,July,13,28,3,Thursday,4,0,Afternoon,2,82556,10330,7.991094763333656,Standalone,1,0,0,133561,0.6181099414504125,Rainy,2,2,86004
ATM_0015,2022-11-09,2022,11,November,9,45,4,Wednesday,3,0,Morning,1,85976,12655,6.793299620733249,Mall,3,0,0,80146,1.07272886071843,Clear,1,4,88551
ATM_0005,2023-02-10,2023,2,February,10,6,1,Friday,5,0,Night,4,41767,13492,3.0954569035796338,Gas Station,5,0,0,109203,0.38246767517673347,Clear,1,3,24065
ATM_0023,2022-06-26,2022,6,June,26,25,2,Sunday,7,1,Evening,3,56017,19274,2.9061997405966276,Standalone,1,0,0,120398,0.46526133937989517,Snowy,4,2,35385
ATM_0017,2023-03-14,2023,3,March,14,11,1,Tuesday,2,0,Morning,1,58020,7458,7.778522590159539,Supermarket,2,0,0,85044,0.6822270562643307,Snowy,4,5,42334
ATM_0005,2023-05-02,2023,5,May,2,18,2,Tuesday,2,0,Afternoon,2,68124,7623,8.935466946484786,Gas Station,5,0,0,83945,0.8115216925166179,Clear,1,0,68256
ATM_0042,2023-12-04,2023,12,December,4,49,4,Monday,1,0,Evening,3,79138,12256,6.456555437709064,Bank Branch,4,0,0,77266,1.0242147359157208,Clear,1,1,72741
ATM_0035,2023-04-13,2023,4,April,13,15,2,Thursday,4,0,Evening,3,73375,6603,11.11069049061175,Supermarket,2,0,0,101982,0.7194826588745183,Cloudy,3,4,59891
ATM_0034,2023-06-11,2023,6,June,11,23,2,Sunday,7,1,Afternoon,2,50590,10554,4.79298910468972,Supermarket,2,0,0,71470,0.7078395433112731,Snowy,4,3,39425
ATM_0038,2023-12-21,2023,12,December,21,51,4,Thursday,4,0,Afternoon,2,22226,14092,1.57709501170794,Gas Station,5,0,0,89063,0.24955088475702866,Cloudy,3,5,4476
ATM_0009,2022-09-17,2022,9,September,17,37,3,Saturday,6,1,Night,4,35182,16354,2.1511464383980434,Bank Branch,4,0,0,106552,0.33018310136739465,Clear,1,5,18536
ATM_0039,2023-07-08,2023,7,July,8,27,3,Saturday,6,1,Night,4,90194,6977,12.925480080252221,Standalone,1,0,0,134889,0.6686485284305731,Rainy,2,1,88162
ATM_0036,2023-10-27,2023,10,October,27,43,4,Friday,5,0,Afternoon,2,49079,11573,4.240452738897529,Supermarket,2,0,0,78973,0.6214576949375744,Rainy,2,1,42524
ATM_0037,2022-04-16,2022,4,April,16,15,2,Saturday,6,1,Afternoon,2,55246,0,55246.0,Mall,3,0,1,121062,0.45634091340872107,Cloudy,3,0,65525
ATM_0026,2022-06-10,2022,6,June,10,23,2,Friday,5,0,Afternoon,2,42582,9881,4.309046751669703,Bank Branch,4,0,0,124323,0.34250828480422124,Clear,1,5,32788
ATM_0037,2023-07-25,2023,7,July,25,30,3,Tuesday,2,0,Afternoon,2,47709,12413,3.8431609473175445,Bank Branch,4,0,0,91729,0.5201024746538755,Clear,1,0,32413
ATM_0001,2022-07-09,2022,7,July,9,27,3,Saturday,6,1,Afternoon,2,37211,13049,2.8514176245210727,Bank Branch,4,0,0,97110,0.3831800722884122,Clear,1,0,32877
ATM_0045,2023-06-19,2023,6,June,19,25,2,Monday,1,0,Night,4,48291,10075,4.792675664946407,Gas Station,5,0,0,88007,0.5487114807744751,Clear,1,0,47141
ATM_0002,2023-06-05,2023,6,June,5,23,2,Monday,1,0,Night,4,56461,7104,7.946657283603097,Gas Station,5,0,0,90843,0.6215160054599093,Clear,1,2,52591
ATM_0013,2023-01-17,2023,1,January,17,3,1,Tuesday,2,0,Night,4,36406,16532,2.202020202020202,Mall,3,0,0,66030,0.5513470945465009,Rainy,2,4,29218
ATM_0019,2022-11-23,2022,11,November,23,47,4,Wednesday,3,0,Afternoon,2,61764,3673,16.811105062602067,Mall,3,0,0,137715,0.44848819309303206,Clear,1,3,62219
ATM_0018,2023-03-08,2023,3,March,8,10,1,Wednesday,3,0,Afternoon,2,48775,8166,5.972205216113628,Bank Branch,4,0,0,103707,0.47031087283526823,Cloudy,3,4,32961
ATM_0021,2023-11-24,2023,11,November,24,47,4,Friday,5,0,Morning,1,59478,5477,10.857612267250822,Mall,3,0,0,83684,0.710736691163291,Clear,1,3,50331
ATM_0049,2023-02-18,2023,2,February,18,7,1,Saturday,6,1,Afternoon,2,41236,25203,1.6360895096016506,Mall,3,0,0,80639,0.511359126984127,Snowy,4,2,31077
ATM_0048,2023-08-26,2023,8,August,26,34,3,Saturday,6,1,Night,4,67217,13271,5.064572031344183,Gas Station,5,0,0,122579,0.5483520965899821,Snowy,4,0,62312
ATM_0045,2022-02-17,2022,2,February,17,7,1,Thursday,4,0,Night,4,41159,11171,3.684121016827784,Gas Station,5,0,1,104905,0.39234171544048957,Cloudy,3,3,46089
ATM_0018,2022-04-05,2022,4,April,5,14,2,Tuesday,2,0,Morning,1,33170,7839,4.230867346938775,Mall,3,0,1,148818,0.22288820647901142,Cloudy,3,2,38166
ATM_0020,2022-03-30,2022,3,March,30,13,1,Wednesday,3,0,Morning,1,62846,9930,6.328265028698016,Bank Branch,4,0,1,82695,0.7599642062493954,Clear,1,3,57603
ATM_0035,2022-11-28,2022,11,November,28,48,4,Monday,1,0,Morning,1,38476,4982,7.721452939995986,Gas Station,5,0,0,70350,0.5469147560091541,Snowy,4,4,35942
ATM_0031,2022-02-12,2022,2,February,12,6,1,Saturday,6,1,Morning,1,61789,12944,4.773194283507146,Standalone,1,0,0,103339,0.5979194890652216,Rainy,2,3,56907
ATM_0027,2023-07-16,2023,7,July,16,28,3,Sunday,7,1,Afternoon,2,71910,13735,5.235148514851486,Standalone,1,0,0,73575,0.9773567467652495,Cloudy,3,4,69076
ATM_0047,2023-08-05,2023,8,August,5,31,3,Saturday,6,1,Night,4,96448,10142,9.508823819382826,Bank Branch,4,0,0,102839,0.9378451964216258,Cloudy,3,0,87437
ATM_0034,2022-08-28,2022,8,August,28,34,3,Sunday,7,1,Night,4,68853,10650,6.464463430663788,Supermarket,2,0,0,69917,0.9847678709345233,Clear,1,3,72368
ATM_0034,2023-11-30,2023,11,November,30,48,4,Thursday,4,0,Night,4,41653,12586,3.309207912926035,Supermarket,2,0,0,108877,0.38256580760116826,Clear,1,2,27270
ATM_0038,2023-03-16,2023,3,March,16,11,1,Thursday,4,0,Afternoon,2,68317,15283,4.4698377388118296,Standalone,1,0,0,128721,0.5307328972514411,Clear,1,4,51814
ATM_0030,2023-01-22,2023,1,January,22,3,1,Sunday,7,1,Morning,1,65665,27144,2.419045864800147,Supermarket,2,0,0,102303,0.6418615107913669,Clear,1,0,57142
ATM_0009,2023-03-18,2023,3,March,18,11,1,Saturday,6,1,Evening,3,30323,1975,15.345647773279353,Gas Station,5,0,0,103388,0.2932903887260734,Rainy,2,3,31928
ATM_0001,2022-11-06,2022,11,November,6,44,4,Sunday,7,1,Morning,1,69652,14322,4.8629477064860716,Supermarket,2,0,0,56746,1.227412902884734,Snowy,4,1,60113
ATM_0005,2023-04-18,2023,4,April,18,16,2,Tuesday,2,0,Evening,3,63815,1348,47.3054114158636,Standalone,1,0,0,84464,0.7555200378855147,Clear,1,3,59999
ATM_0032,2023-04-13,2023,4,April,13,15,2,Thursday,4,0,Evening,3,49956,6010,8.310763600066545,Mall,3,0,0,152506,0.3275652920849535,Rainy,2,3,42367
ATM_0019,2023-01-30,2023,1,January,30,5,1,Monday,1,0,Afternoon,2,47468,7349,6.458231292517007,Mall,3,0,0,101937,0.4656555945770959,Rainy,2,2,50109
ATM_0006,2023-09-16,2023,9,September,16,37,3,Saturday,6,1,Night,4,36377,7888,4.6111040689567755,Bank Branch,4,0,0,95640,0.38034943172907015,Rainy,2,1,22262
ATM_0010,2023-09-10,2023,9,September,10,36,3,Sunday,7,1,Night,4,46491,19275,2.4118593069101473,Standalone,1,0,0,107564,0.43221308046297585,Clear,1,3,35326
ATM_0004,2023-12-26,2023,12,December,26,52,4,Tuesday,2,0,Evening,3,59189,9585,6.174525349467974,Standalone,1,0,0,93585,0.6324557091872716,Rainy,2,0,55409
ATM_0036,2022-12-21,2022,12,December,21,51,4,Wednesday,3,0,Evening,3,52502,8798,5.9668144107284915,Standalone,1,0,0,115356,0.4551262602182789,Clear,1,2,49832
ATM_0028,2023-06-02,2023,6,June,2,22,2,Friday,5,0,Afternoon,2,42897,9091,4.718103827540695,Mall,3,0,0,126826,0.33823239531014687,Rainy,2,1,30916
ATM_0024,2023-05-24,2023,5,May,24,21,2,Wednesday,3,0,Morning,1,51386,8453,6.0783061272770285,Supermarket,2,0,0,95173,0.5399163637127787,Clear,1,0,47051
ATM_0041,2023-02-13,2023,2,February,13,7,1,Monday,1,0,Afternoon,2,43562,10399,4.188653846153846,Standalone,1,0,0,102430,0.4252814089484629,Clear,1,3,39804
ATM_0011,2022-08-05,2022,8,August,5,31,3,Friday,5,0,Afternoon,2,35663,15921,2.239856801909308,Standalone,1,0,0,105134,0.3392114899890617,Cloudy,3,1,29829
ATM_0033,2022-06-16,2022,6,June,16,24,2,Thursday,4,0,Evening,3,75613,14583,5.184654415798135,Standalone,1,0,0,110950,0.6814990401168083,Clear,1,3,67408
ATM_0034,2023-10-30,2023,10,October,30,44,4,Monday,1,0,Afternoon,2,60883,12833,4.743883434626772,Bank Branch,4,0,0,121372,0.5016189762138202,Cloudy,3,1,47858
ATM_0006,2022-05-20,2022,5,May,20,20,2,Friday,5,0,Night,4,52356,10343,5.061484918793504,Mall,3,0,0,89121,0.5874643746774085,Snowy,4,0,44440
ATM_0031,2022-03-09,2022,3,March,9,10,1,Wednesday,3,0,Morning,1,62387,7575,8.234820485744455,Standalone,1,0,1,67273,0.9273567797365996,Clear,1,0,60174
ATM_0008,2023-08-12,2023,8,August,12,32,3,Saturday,6,1,Evening,3,41174,14539,2.831774415405777,Mall,3,0,0,112920,0.36462659735567343,Cloudy,3,0,30158
ATM_0043,2022-03-30,2022,3,March,30,13,1,Wednesday,3,0,Evening,3,33377,21665,1.5405243238253485,Bank Branch,4,0,0,108078,0.3088203998926711,Clear,1,5,12402
ATM_0024,2022-08-21,2022,8,August,21,33,3,Sunday,7,1,Night,4,38836,5871,6.613760217983652,Mall,3,0,0,127421,0.30478253362841584,Rainy,2,1,37952
ATM_0003,2022-02-03,2022,2,February,3,5,1,Thursday,4,0,Night,4,50269,0,50269.0,Mall,3,0,0,125577,0.40030100813836816,Snowy,4,5,59774
ATM_0001,2022-01-05,2022,1,January,5,1,1,Wednesday,3,0,Night,4,37573,6224,6.035823293172691,Standalone,1,0,1,109776,0.3422665950062399,Clear,1,4,31478
ATM_0037,2022-11-16,2022,11,November,16,46,4,Wednesday,3,0,Evening,3,85768,15016,5.711393753745755,Standalone,1,0,0,125310,0.6844411105170336,Rainy,2,4,60747
ATM_0034,2023-04-25,2023,4,April,25,17,2,Tuesday,2,0,Night,4,38287,7558,5.065087974599815,Supermarket,2,0,0,58944,0.6495377046399186,Rainy,2,3,33646
ATM_0023,2022-05-15,2022,5,May,15,19,2,Sunday,7,1,Evening,3,39126,7198,5.434921516877344,Standalone,1,0,1,96492,0.4054801902728695,Clear,1,3,48613
ATM_0047,2022-04-01,2022,4,April,1,13,2,Friday,5,0,Afternoon,2,51976,11812,4.399898416998222,Gas Station,5,0,0,99701,0.5213135142725321,Snowy,4,4,43085
ATM_0006,2022-08-07,2022,8,August,7,31,3,Sunday,7,1,Morning,1,41278,5137,8.033865317244064,Mall,3,0,0,109321,0.3775818225059915,Clear,1,1,40711
ATM_0023,2023-07-29,2023,7,July,29,30,3,Saturday,6,1,Night,4,61354,9332,6.5738776384870885,Bank Branch,4,0,0,89560,0.6850526456828306,Clear,1,3,42257
ATM_0019,2022-08-07,2022,8,August,7,31,3,Sunday,7,1,Evening,3,38793,2462,15.750304506699147,Gas Station,5,0,0,119837,0.3237120112151404,Rainy,2,2,32295
ATM_0010,2023-03-07,2023,3,March,7,10,1,Tuesday,2,0,Morning,1,47379,3768,12.570708410719023,Gas Station,5,0,0,83470,0.5676103077715614,Cloudy,3,0,51642
ATM_0048,2023-03-16,2023,3,March,16,11,1,Thursday,4,0,Night,4,36995,8260,4.478271395714804,Bank Branch,4,0,0,54949,0.6732484076433121,Rainy,2,5,27728
ATM_0017,2022-11-03,2022,11,November,3,44,4,Thursday,4,0,Afternoon,2,46626,6862,6.793821943756375,Supermarket,2,0,0,104348,0.4468274731909266,Rainy,2,2,50497
ATM_0015,2023-01-27,2023,1,January,27,4,1,Friday,5,0,Evening,3,50992,7850,6.494968793784231,Gas Station,5,0,1,90268,0.564889386168009,Clear,1,2,58435
ATM_0022,2022-02-24,2022,2,February,24,8,1,Thursday,4,0,Night,4,70701,12796,5.524810502461515,Gas Station,5,0,1,116538,0.6066724444177486,Clear,1,3,76173
ATM_0024,2023-04-05,2023,4,April,5,14,2,Wednesday,3,0,Evening,3,68391,2103,32.50522813688213,Standalone,1,0,0,104083,0.6570750547634603,Cloudy,3,1,73513
ATM_0014,2023-08-02,2023,8,August,2,31,3,Wednesday,3,0,Afternoon,2,63914,6847,9.33323598130841,Mall,3,0,0,107455,0.5947922870756402,Snowy,4,2,49714
ATM_0007,2022-02-13,2022,2,February,13,6,1,Sunday,7,1,Night,4,52515,11800,4.450046606219812,Standalone,1,0,0,95436,0.5502582855705859,Clear,1,1,34330
ATM_0007,2022-03-27,2022,3,March,27,12,1,Sunday,7,1,Morning,1,41224,15869,2.5976055450535602,Gas Station,5,0,0,78969,0.5220210206407496,Cloudy,3,0,32046
ATM_0039,2023-12-05,2023,12,December,5,49,4,Tuesday,2,0,Morning,1,35333,9742,3.626501077696808,Bank Branch,4,0,0,84562,0.4178304932417251,Snowy,4,5,30692
ATM_0029,2023-11-30,2023,11,November,30,48,4,Thursday,4,0,Night,4,27424,4960,5.527917758516428,Mall,3,0,0,141081,0.19438340823067435,Rainy,2,1,26836
ATM_0041,2022-01-25,2022,1,January,25,4,1,Tuesday,2,0,Night,4,56892,12836,4.4318766066838045,Supermarket,2,1,0,119888,0.4745389485273878,Rainy,2,2,61444
ATM_0018,2023-12-17,2023,12,December,17,50,4,Sunday,7,1,Morning,1,19423,4718,4.115914388641661,Bank Branch,4,0,1,103277,0.18806522202211506,Clear,1,5,25511
ATM_0009,2022-07-06,2022,7,July,6,27,3,Wednesday,3,0,Night,4,54944,5441,10.096288129364204,Standalone,1,0,0,105188,0.522335985701927,Snowy,4,0,45005
ATM_0001,2022-06-11,2022,6,June,11,23,2,Saturday,6,1,Night,4,40642,8615,4.717038068709378,Mall,3,0,0,120495,0.3372892046209003,Clear,1,2,31564
ATM_0014,2022-07-07,2022,7,July,7,27,3,Thursday,4,0,Evening,3,63634,7944,8.009314033983637,Supermarket,2,0,0,99465,0.6397562986347094,Snowy,4,0,65766
ATM_0029,2022-10-17,2022,10,October,17,42,4,Monday,1,0,Morning,1,55210,12030,4.588978472279943,Gas Station,5,0,0,74669,0.7393866345252444,Cloudy,3,5,46879
ATM_0013,2022-05-13,2022,5,May,13,19,2,Friday,5,0,Night,4,67509,14671,4.601213195201745,Supermarket,2,0,0,91351,0.7389985988265172,Snowy,4,5,53619
ATM_0048,2023-08-28,2023,8,August,28,35,3,Monday,1,0,Evening,3,50936,11697,4.354248589502479,Mall,3,0,1,163731,0.31109373854835953,Clear,1,0,42082
ATM_0001,2023-02-07,2023,2,February,7,6,1,Tuesday,2,0,Evening,3,70166,10717,6.546557193506251,Supermarket,2,0,0,83737,0.8379230456901288,Snowy,4,5,61895
ATM_0001,2022-07-28,2022,7,July,28,30,3,Thursday,4,0,Morning,1,33132,10405,3.1839323467230445,Mall,3,0,0,83011,0.3991230183587915,Rainy,2,0,23842
ATM_0014,2023-03-15,2023,3,March,15,11,1,Wednesday,3,0,Morning,1,52268,5704,9.161787905346188,Supermarket,2,0,0,100549,0.5198209845847837,Snowy,4,0,46115
ATM_0005,2023-07-10,2023,7,July,10,28,3,Monday,1,0,Evening,3,44136,11016,4.006172279204865,Supermarket,2,0,1,113943,0.38734817103138386,Rainy,2,5,52414
ATM_0022,2023-09-23,2023,9,September,23,38,3,Saturday,6,1,Afternoon,2,33392,11303,2.953998584571833,Supermarket,2,0,0,126350,0.26427966537660963,Rainy,2,2,22943
ATM_0044,2023-08-04,2023,8,August,4,31,3,Friday,5,0,Evening,3,59596,12262,4.859822229470765,Bank Branch,4,0,0,115072,0.5178973347353419,Cloudy,3,0,54244
ATM_0003,2022-03-02,2022,3,March,2,9,1,Wednesday,3,0,Night,4,19641,2473,7.938965238480194,Gas Station,5,0,0,108030,0.18180892521591024,Clear,1,5,15140
ATM_0002,2023-02-12,2023,2,February,12,6,1,Sunday,7,1,Night,4,55244,11005,5.019443939669271,Supermarket,2,0,0,142206,0.38847595406695873,Cloudy,3,5,35992
ATM_0029,2023-05-04,2023,5,May,4,18,2,Thursday,4,0,Evening,3,40627,17200,2.3618975640951105,Mall,3,0,0,107048,0.37951779091817767,Rainy,2,3,34606
ATM_0033,2022-10-01,2022,10,October,1,39,4,Saturday,6,1,Afternoon,2,58486,10179,5.745186640471513,Bank Branch,4,0,0,105325,0.5552854945597478,Snowy,4,2,62681
ATM_0038,2023-12-17,2023,12,December,17,50,4,Sunday,7,1,Evening,3,41045,5871,6.989952316076295,Bank Branch,4,0,0,115188,0.3563274270980736,Cloudy,3,3,35279
ATM_0030,2023-01-22,2023,1,January,22,3,1,Sunday,7,1,Afternoon,2,54197,11326,4.784762072923104,Standalone,1,0,0,71413,0.7589128182149159,Rainy,2,1,35095
ATM_0041,2022-12-23,2022,12,December,23,51,4,Friday,5,0,Morning,1,69293,12154,5.700781571369807,Mall,3,0,0,104730,0.6616283621850264,Cloudy,3,2,64569
ATM_0017,2022-05-14,2022,5,May,14,19,2,Saturday,6,1,Night,4,60767,16754,3.6267979707549984,Bank Branch,4,0,0,117672,0.516405632558021,Cloudy,3,4,52722
ATM_0017,2022-07-08,2022,7,July,8,27,3,Friday,5,0,Morning,1,47592,8811,5.400817067635043,Bank Branch,4,0,0,90537,0.5256577348737547,Rainy,2,1,42804
ATM_0015,2022-11-12,2022,11,November,12,45,4,Saturday,6,1,Evening,3,52233,2424,21.539381443298968,Mall,3,0,0,109065,0.47891185153943483,Clear,1,4,49998
ATM_0003,2023-10-21,2023,10,October,21,42,4,Saturday,6,1,Night,4,42527,7824,5.434760383386582,Mall,3,0,0,82504,0.5154475486334161,Clear,1,5,33923
ATM_0049,2023-07-08,2023,7,July,8,27,3,Saturday,6,1,Night,4,39126,13534,2.890727742888807,Supermarket,2,0,0,72392,0.5404666197007998,Clear,1,1,33557
ATM_0008,2022-04-01,2022,4,April,1,13,2,Friday,5,0,Night,4,59376,18906,3.1404241815200717,Gas Station,5,0,0,111332,0.5333189620328205,Rainy,2,4,50266
ATM_0001,2022-10-16,2022,10,October,16,41,4,Sunday,7,1,Evening,3,75645,16049,4.713084112149533,Gas Station,5,0,0,108793,0.6953048881372135,Cloudy,3,2,72789
ATM_0037,2022-07-10,2022,7,July,10,27,3,Sunday,7,1,Morning,1,63558,4972,12.780615322742811,Bank Branch,4,0,0,92659,0.6859270451111591,Cloudy,3,2,60085
ATM_0011,2023-02-09,2023,2,February,9,6,1,Thursday,4,0,Morning,1,40341,15555,2.593275906402674,Bank Branch,4,0,1,107803,0.37420689399280177,Rainy,2,3,40452
ATM_0043,2022-07-03,2022,7,July,3,26,3,Sunday,7,1,Morning,1,66861,20529,3.2567462250365318,Bank Branch,4,0,0,115283,0.5799677318621839,Snowy,4,4,49585
ATM_0012,2022-03-21,2022,3,March,21,12,1,Monday,1,0,Evening,3,42129,13805,3.0514993481095174,Gas Station,5,0,1,69878,0.6028849869059374,Clear,1,5,32573
ATM_0039,2022-05-10,2022,5,May,10,19,2,Tuesday,2,0,Morning,1,43733,1144,38.19475982532751,Gas Station,5,0,0,85926,0.5089552759900846,Snowy,4,1,47263
ATM_0015,2024-01-01,2024,1,January,1,1,1,Monday,1,0,Morning,1,50763,10852,4.677324242145029,Bank Branch,4,1,0,62282,0.8150378112807668,Rainy,2,0,43543
ATM_0042,2023-09-15,2023,9,September,15,37,3,Friday,5,0,Afternoon,2,44411,12997,3.4167564240652406,Mall,3,0,0,82789,0.5364295204734871,Clear,1,4,32320
ATM_0037,2023-05-16,2023,5,May,16,20,2,Tuesday,2,0,Morning,1,45588,4560,9.995176496382372,Standalone,1,0,0,101584,0.4487670423783039,Cloudy,3,0,34173
ATM_0050,2022-04-25,2022,4,April,25,17,2,Monday,1,0,Night,4,35733,18360,1.946135831381733,Bank Branch,4,0,0,109944,0.3250079585247169,Snowy,4,4,21886
ATM_0036,2022-03-25,2022,3,March,25,12,1,Friday,5,0,Evening,3,50828,5350,9.498785273780602,Supermarket,2,0,0,40632,1.2509044372800433,Cloudy,3,1,50816
ATM_0046,2023-12-09,2023,12,December,9,49,4,Saturday,6,1,Morning,1,70243,6963,10.086588167719702,Gas Station,5,0,0,108553,0.647078873187538,Clear,1,5,69911
ATM_0004,2022-12-14,2022,12,December,14,50,4,Wednesday,3,0,Afternoon,2,36191,17581,2.0584120122852916,Gas Station,5,0,0,68595,0.5275963613038661,Rainy,2,0,15883
ATM_0036,2023-01-20,2023,1,January,20,3,1,Friday,5,0,Afternoon,2,68484,10835,6.320044296788483,Supermarket,2,0,1,114666,0.5972424498765992,Cloudy,3,1,82247
ATM_0033,2022-10-10,2022,10,October,10,41,4,Monday,1,0,Evening,3,70501,11565,6.095538647760677,Standalone,1,0,0,82186,0.8578120627349825,Clear,1,4,63518
ATM_0009,2022-06-22,2022,6,June,22,25,2,Wednesday,3,0,Night,4,50834,14543,3.4951870187018703,Bank Branch,4,0,0,115913,0.43854926928584986,Rainy,2,4,44244
ATM_0014,2023-09-22,2023,9,September,22,38,3,Friday,5,0,Evening,3,43150,3224,13.37984496124031,Supermarket,2,0,0,101380,0.425622157998047,Rainy,2,1,37938
ATM_0043,2022-06-09,2022,6,June,9,23,2,Thursday,4,0,Morning,1,37736,22426,1.6826147054889196,Standalone,1,0,0,102722,0.36735687236548775,Snowy,4,3,10374
ATM_0018,2023-11-02,2023,11,November,2,44,4,Thursday,4,0,Afternoon,2,55428,3888,14.252507071226537,Bank Branch,4,0,1,63124,0.8780673267326733,Clear,1,0,60418
ATM_0027,2023-01-04,2023,1,January,4,1,1,Wednesday,3,0,Afternoon,2,37714,12992,2.9026398830139306,Mall,3,0,0,114771,0.3285993099362214,Clear,1,1,32618
ATM_0003,2023-10-12,2023,10,October,12,41,4,Thursday,4,0,Afternoon,2,40507,17031,2.378287928604979,Mall,3,0,0,108846,0.37214622359826177,Rainy,2,1,25449
ATM_0009,2022-05-14,2022,5,May,14,19,2,Saturday,6,1,Night,4,23164,15816,1.4645002212809004,Gas Station,5,0,0,99505,0.23278998251361727,Rainy,2,5,12604
ATM_0007,2022-09-07,2022,9,September,7,36,3,Wednesday,3,0,Evening,3,41942,2580,16.250290585044556,Bank Branch,4,0,0,133559,0.31403114705001495,Rainy,2,4,34008
ATM_0006,2023-03-04,2023,3,March,4,9,1,Saturday,6,1,Evening,3,51609,2433,21.203368940016436,Mall,3,0,0,73909,0.6982681639832229,Cloudy,3,1,47192
ATM_0001,2023-11-30,2023,11,November,30,48,4,Thursday,4,0,Morning,1,50331,0,50331.0,Standalone,1,0,0,73638,0.6834829370306496,Rainy,2,3,54733
ATM_0030,2023-04-16,2023,4,April,16,15,2,Sunday,7,1,Evening,3,59147,16714,3.5385581812743045,Gas Station,5,0,1,95385,0.6200805149602667,Clear,1,4,44340
ATM_0035,2022-08-18,2022,8,August,18,33,3,Thursday,4,0,Afternoon,2,80822,15745,5.132859138828909,Mall,3,0,0,103393,0.7816894597365418,Rainy,2,4,70303
ATM_0006,2023-03-02,2023,3,March,2,9,1,Thursday,4,0,Morning,1,53005,17793,2.978813083061706,Gas Station,5,0,0,56127,0.9443593215507412,Clear,1,1,34024
ATM_0038,2023-06-28,2023,6,June,28,26,2,Wednesday,3,0,Afternoon,2,56918,7422,7.667789303516098,Mall,3,0,1,135127,0.42121544017524126,Clear,1,2,64639
ATM_0016,2023-07-09,2023,7,July,9,27,3,Sunday,7,1,Evening,3,73195,18915,3.8694755762317614,Mall,3,0,0,101488,0.7212111657421001,Cloudy,3,1,57942
ATM_0010,2023-08-05,2023,8,August,5,31,3,Saturday,6,1,Morning,1,46782,14329,3.264619678995115,Bank Branch,4,0,1,92924,0.5034382566585957,Cloudy,3,3,40933
ATM_0001,2023-05-29,2023,5,May,29,22,2,Monday,1,0,Morning,1,51280,1524,33.62622950819672,Standalone,1,0,0,107346,0.4777031495989641,Snowy,4,3,56182
ATM_0026,2023-04-17,2023,4,April,17,16,2,Monday,1,0,Morning,1,60442,17357,3.4820831893075237,Gas Station,5,0,0,118150,0.511565708288546,Cloudy,3,1,56603
ATM_0006,2023-08-08,2023,8,August,8,32,3,Tuesday,2,0,Night,4,66353,19842,3.343899611953838,Standalone,1,0,0,86227,0.7695064248272023,Snowy,4,4,47915
ATM_0019,2022-09-18,2022,9,September,18,37,3,Sunday,7,1,Evening,3,37220,11481,3.2415955408465424,Mall,3,0,0,114318,0.32558017477409706,Cloudy,3,3,32909
ATM_0013,2023-12-03,2023,12,December,3,48,4,Sunday,7,1,Evening,3,63676,6572,9.68750950859577,Supermarket,2,0,0,70221,0.9067813505738942,Rainy,2,4,54036
ATM_0027,2022-12-19,2022,12,December,19,51,4,Monday,1,0,Morning,1,57823,15761,3.668506534703718,Standalone,1,0,0,70535,0.8197657933537484,Cloudy,3,1,58105
